"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","5427","Full flow: register -> forgot -> MailPit -> extract token -> reset -> login with new password","Smoke Tests","Mon Feb 16 10:54:33 UTC 2026","passed","Mon Feb 16 10:54:39 UTC 2026","ua.kpi.sc.test.api.tests.auth.AuthPasswordResetFlowTest","Smoke","ua.kpi.sc.test.api.tests.auth.AuthPasswordResetFlowTest","fullPasswordResetFlow"
"","906","Search users by name returns results","Smoke Tests","Mon Feb 16 10:54:39 UTC 2026","passed","Mon Feb 16 10:54:40 UTC 2026","ua.kpi.sc.test.api.tests.user.UserSearchFilterTest","Smoke","ua.kpi.sc.test.api.tests.user.UserSearchFilterTest","searchUsersByNameReturnsResults"
"","971","PATCH /users/{id}/status to deactivate returns 200 with active=false","Smoke Tests","Mon Feb 16 10:54:38 UTC 2026","passed","Mon Feb 16 10:54:39 UTC 2026","ua.kpi.sc.test.api.tests.user.UserUpdateStatusTest","Smoke","ua.kpi.sc.test.api.tests.user.UserUpdateStatusTest","deactivateUserReturns200"
"","867","Create user returns 201 with correct fields","Smoke Tests","Mon Feb 16 10:54:38 UTC 2026","passed","Mon Feb 16 10:54:39 UTC 2026","ua.kpi.sc.test.api.tests.user.UserCreateTest","Smoke","ua.kpi.sc.test.api.tests.user.UserCreateTest","createUserReturns201"
"","134","Google OAuth redirect returns 302","Smoke Tests","Mon Feb 16 10:54:37 UTC 2026","passed","Mon Feb 16 10:54:37 UTC 2026","ua.kpi.sc.test.api.tests.auth.AuthGoogleOAuthTest","Smoke","ua.kpi.sc.test.api.tests.auth.AuthGoogleOAuthTest","googleOAuthRedirectReturns302"
"","731","Delete user returns 204","Smoke Tests","Mon Feb 16 10:54:41 UTC 2026","passed","Mon Feb 16 10:54:41 UTC 2026","ua.kpi.sc.test.api.tests.user.UserDeleteTest","Smoke","ua.kpi.sc.test.api.tests.user.UserDeleteTest","deleteUserReturns204"
"","87","Get notifications returns 200 with list response","Smoke Tests","Mon Feb 16 10:54:41 UTC 2026","failed","Mon Feb 16 10:54:41 UTC 2026","ua.kpi.sc.test.api.tests.notification.NotificationListTest","Smoke","ua.kpi.sc.test.api.tests.notification.NotificationListTest","shouldListNotifications"
"","1310","Get audit logs returns 200 with paginated response","Smoke Tests","Mon Feb 16 10:54:36 UTC 2026","passed","Mon Feb 16 10:54:37 UTC 2026","ua.kpi.sc.test.api.tests.audit.AuditTest","Smoke","ua.kpi.sc.test.api.tests.audit.AuditTest","getAuditLogs_returns200"
"","3638","Login with valid credentials returns 200 with email and cookies","Smoke Tests","Mon Feb 16 10:54:33 UTC 2026","passed","Mon Feb 16 10:54:37 UTC 2026","ua.kpi.sc.test.api.tests.auth.AuthLoginTest","Smoke","ua.kpi.sc.test.api.tests.auth.AuthLoginTest","loginWithValidCredentials"
"","1228","Assign partner level returns 201","Smoke Tests","Mon Feb 16 10:54:39 UTC 2026","passed","Mon Feb 16 10:54:40 UTC 2026","ua.kpi.sc.test.api.tests.user.UserAssignPartnerTest","Smoke","ua.kpi.sc.test.api.tests.user.UserAssignPartnerTest","assignPartnerLevelReturns201"
