"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1455","Assign partner level returns 201","Smoke Tests","Wed Feb 18 14:01:19 UTC 2026","passed","Wed Feb 18 14:01:21 UTC 2026","ua.kpi.sc.test.api.tests.user.UserAssignPartnerTest","Smoke","ua.kpi.sc.test.api.tests.user.UserAssignPartnerTest","assignPartnerLevelReturns201"
"","2420","Reset password with valid token returns 204","Smoke Tests","Wed Feb 18 14:01:14 UTC 2026","passed","Wed Feb 18 14:01:17 UTC 2026","ua.kpi.sc.test.api.tests.auth.AuthResetPasswordTest","Smoke","ua.kpi.sc.test.api.tests.auth.AuthResetPasswordTest","resetPasswordWithValidTokenReturns204"
"","1382","Search users by name returns results","Smoke Tests","Wed Feb 18 14:01:21 UTC 2026","passed","Wed Feb 18 14:01:22 UTC 2026","ua.kpi.sc.test.api.tests.user.UserSearchFilterTest","Smoke","ua.kpi.sc.test.api.tests.user.UserSearchFilterTest","searchUsersByNameReturnsResults"
"","813","Delete user returns 204","Smoke Tests","Wed Feb 18 14:01:22 UTC 2026","passed","Wed Feb 18 14:01:22 UTC 2026","ua.kpi.sc.test.api.tests.user.UserDeleteTest","Smoke","ua.kpi.sc.test.api.tests.user.UserDeleteTest","deleteUserReturns204"
"","1375","PATCH /users/{id}/status to deactivate returns 200 with active=false","Smoke Tests","Wed Feb 18 14:01:19 UTC 2026","passed","Wed Feb 18 14:01:20 UTC 2026","ua.kpi.sc.test.api.tests.user.UserUpdateStatusTest","Smoke","ua.kpi.sc.test.api.tests.user.UserUpdateStatusTest","deactivateUserReturns200"
"","808","PATCH /users/{id} with valid data returns 200 with updated fields","Smoke Tests","Wed Feb 18 14:01:21 UTC 2026","passed","Wed Feb 18 14:01:22 UTC 2026","ua.kpi.sc.test.api.tests.user.UserUpdateProfileTest","Smoke","ua.kpi.sc.test.api.tests.user.UserUpdateProfileTest","updateUserWithValidData"
"","271","Update self profile returns 200","Smoke Tests","Wed Feb 18 14:01:20 UTC 2026","passed","Wed Feb 18 14:01:21 UTC 2026","ua.kpi.sc.test.api.tests.user.UserSelfUpdateTest","Smoke","ua.kpi.sc.test.api.tests.user.UserSelfUpdateTest","updateSelfReturns200"
"","3909","Login with valid credentials returns 200 with email and cookies","Smoke Tests","Wed Feb 18 14:01:12 UTC 2026","passed","Wed Feb 18 14:01:16 UTC 2026","ua.kpi.sc.test.api.tests.auth.AuthLoginTest","Smoke","ua.kpi.sc.test.api.tests.auth.AuthLoginTest","loginWithValidCredentials"
"","242","GET /users/me returns current user profile","Smoke Tests","Wed Feb 18 14:01:20 UTC 2026","passed","Wed Feb 18 14:01:21 UTC 2026","ua.kpi.sc.test.api.tests.user.UserSelfUpdateTest","Smoke","ua.kpi.sc.test.api.tests.user.UserSelfUpdateTest","getMeReturns200"
"","623","Get 2FA status for user without TOTP returns enabled=false","Smoke Tests","Wed Feb 18 14:01:16 UTC 2026","passed","Wed Feb 18 14:01:16 UTC 2026","ua.kpi.sc.test.api.tests.auth.mfa.TotpStatusTest","Smoke","ua.kpi.sc.test.api.tests.auth.mfa.TotpStatusTest","statusWithout2faReturnsDisabled"
