"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","975","Login with valid credentials returns 200 with email and cookies","Smoke Tests","Fri Feb 13 22:18:24 UTC 2026","passed","Fri Feb 13 22:18:25 UTC 2026","ua.kpi.sc.test.api.tests.auth.AuthLoginTest","Smoke","ua.kpi.sc.test.api.tests.auth.AuthLoginTest","loginWithValidCredentials"
"","575","PATCH /users/{id}/tier with valid tier returns 200","Smoke Tests","Fri Feb 13 22:18:29 UTC 2026","passed","Fri Feb 13 22:18:29 UTC 2026","ua.kpi.sc.test.api.tests.user.UserUpdateTierTest","Smoke","ua.kpi.sc.test.api.tests.user.UserUpdateTierTest","updateTierWithValidValue"
"","553","PATCH /users/{id} with valid data returns 200 with updated fields","Smoke Tests","Fri Feb 13 22:18:29 UTC 2026","passed","Fri Feb 13 22:18:30 UTC 2026","ua.kpi.sc.test.api.tests.user.UserUpdateProfileTest","Smoke","ua.kpi.sc.test.api.tests.user.UserUpdateProfileTest","updateUserWithValidData"
"","1","configurationLoadsSuccessfully","Smoke Tests","Fri Feb 13 22:18:30 UTC 2026","passed","Fri Feb 13 22:18:30 UTC 2026","ua.kpi.sc.test.api.tests.framework.ConfigurationTest","Smoke","ua.kpi.sc.test.api.tests.framework.ConfigurationTest","configurationLoadsSuccessfully"
"","142","healthEndpointResponseTimeIsAcceptable","Smoke Tests","Fri Feb 13 22:18:27 UTC 2026","passed","Fri Feb 13 22:18:27 UTC 2026","ua.kpi.sc.test.api.tests.smoke.HealthCheckTest","Smoke","ua.kpi.sc.test.api.tests.smoke.HealthCheckTest","healthEndpointResponseTimeIsAcceptable"
"","0","executionConfigHasDefaults","Smoke Tests","Fri Feb 13 22:18:30 UTC 2026","passed","Fri Feb 13 22:18:30 UTC 2026","ua.kpi.sc.test.api.tests.framework.ConfigurationTest","Smoke","ua.kpi.sc.test.api.tests.framework.ConfigurationTest","executionConfigHasDefaults"
"","163","List users returns paginated response","Smoke Tests","Fri Feb 13 22:18:29 UTC 2026","passed","Fri Feb 13 22:18:30 UTC 2026","ua.kpi.sc.test.api.tests.user.UserTest","Smoke","ua.kpi.sc.test.api.tests.user.UserTest","listUsersReturnsPaginatedResponse"
"","5672","Full flow: register -> forgot -> MailPit -> extract token -> reset -> login with new password","Smoke Tests","Fri Feb 13 22:18:21 UTC 2026","passed","Fri Feb 13 22:18:27 UTC 2026","ua.kpi.sc.test.api.tests.auth.AuthPasswordResetFlowTest","Smoke","ua.kpi.sc.test.api.tests.auth.AuthPasswordResetFlowTest","fullPasswordResetFlow"
"","52","Google OAuth redirect returns 302","Smoke Tests","Fri Feb 13 22:18:25 UTC 2026","passed","Fri Feb 13 22:18:26 UTC 2026","ua.kpi.sc.test.api.tests.auth.AuthGoogleOAuthTest","Smoke","ua.kpi.sc.test.api.tests.auth.AuthGoogleOAuthTest","googleOAuthRedirectReturns302"
"","646","Remove partner level returns 204","Smoke Tests","Fri Feb 13 22:18:29 UTC 2026","passed","Fri Feb 13 22:18:30 UTC 2026","ua.kpi.sc.test.api.tests.user.UserRemovePartnerTest","Smoke","ua.kpi.sc.test.api.tests.user.UserRemovePartnerTest","removePartnerLevelReturns204"
