"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","108","healthEndpointResponseTimeIsAcceptable","Smoke Tests","Sat Feb 14 07:30:59 UTC 2026","passed","Sat Feb 14 07:31:00 UTC 2026","ua.kpi.sc.test.api.tests.smoke.HealthCheckTest","Smoke","ua.kpi.sc.test.api.tests.smoke.HealthCheckTest","healthEndpointResponseTimeIsAcceptable"
"","952","Login with valid credentials returns 200 with email and cookies","Smoke Tests","Sat Feb 14 07:30:57 UTC 2026","passed","Sat Feb 14 07:30:58 UTC 2026","ua.kpi.sc.test.api.tests.auth.AuthLoginTest","Smoke","ua.kpi.sc.test.api.tests.auth.AuthLoginTest","loginWithValidCredentials"
"","734","Create user returns 201 with correct fields","Smoke Tests","Sat Feb 14 07:31:00 UTC 2026","passed","Sat Feb 14 07:31:01 UTC 2026","ua.kpi.sc.test.api.tests.user.UserCreateTest","Smoke","ua.kpi.sc.test.api.tests.user.UserCreateTest","createUserReturns201"
"","622","Get user by ID returns 200 with all fields","Smoke Tests","Sat Feb 14 07:31:02 UTC 2026","passed","Sat Feb 14 07:31:03 UTC 2026","ua.kpi.sc.test.api.tests.user.UserGetByIdTest","Smoke","ua.kpi.sc.test.api.tests.user.UserGetByIdTest","getUserByIdReturns200"
"","5674","Full flow: register -> forgot -> MailPit -> extract token -> reset -> login with new password","Smoke Tests","Sat Feb 14 07:30:55 UTC 2026","passed","Sat Feb 14 07:31:00 UTC 2026","ua.kpi.sc.test.api.tests.auth.AuthPasswordResetFlowTest","Smoke","ua.kpi.sc.test.api.tests.auth.AuthPasswordResetFlowTest","fullPasswordResetFlow"
"","438","Register new user returns 201 with cookies and user data","Smoke Tests","Sat Feb 14 07:30:58 UTC 2026","passed","Sat Feb 14 07:30:59 UTC 2026","ua.kpi.sc.test.api.tests.auth.AuthRegisterTest","Smoke","ua.kpi.sc.test.api.tests.auth.AuthRegisterTest","registerNewUser"
"","599","Delete user returns 204","Smoke Tests","Sat Feb 14 07:31:02 UTC 2026","passed","Sat Feb 14 07:31:03 UTC 2026","ua.kpi.sc.test.api.tests.user.UserDeleteTest","Smoke","ua.kpi.sc.test.api.tests.user.UserDeleteTest","deleteUserReturns204"
"","961","Reset password with valid token returns 200","Smoke Tests","Sat Feb 14 07:30:58 UTC 2026","passed","Sat Feb 14 07:30:59 UTC 2026","ua.kpi.sc.test.api.tests.auth.AuthResetPasswordTest","Smoke","ua.kpi.sc.test.api.tests.auth.AuthResetPasswordTest","resetPasswordWithValidTokenReturns200"
"","623","PATCH /users/{id}/status to deactivate returns 200 with active=false","Smoke Tests","Sat Feb 14 07:31:00 UTC 2026","passed","Sat Feb 14 07:31:01 UTC 2026","ua.kpi.sc.test.api.tests.user.UserUpdateStatusTest","Smoke","ua.kpi.sc.test.api.tests.user.UserUpdateStatusTest","deactivateUserReturns200"
"","4","authConfigIsAccessible","Smoke Tests","Sat Feb 14 07:31:03 UTC 2026","passed","Sat Feb 14 07:31:03 UTC 2026","ua.kpi.sc.test.api.tests.framework.ConfigurationTest","Smoke","ua.kpi.sc.test.api.tests.framework.ConfigurationTest","authConfigIsAccessible"
"","526","PATCH /users/{id}/tier with valid tier returns 200","Smoke Tests","Sat Feb 14 07:31:02 UTC 2026","passed","Sat Feb 14 07:31:02 UTC 2026","ua.kpi.sc.test.api.tests.user.UserUpdateTierTest","Smoke","ua.kpi.sc.test.api.tests.user.UserUpdateTierTest","updateTierWithValidValue"
"","0","executionConfigHasDefaults","Smoke Tests","Sat Feb 14 07:31:03 UTC 2026","passed","Sat Feb 14 07:31:03 UTC 2026","ua.kpi.sc.test.api.tests.framework.ConfigurationTest","Smoke","ua.kpi.sc.test.api.tests.framework.ConfigurationTest","executionConfigHasDefaults"
"","2","allureStepsAreRecorded","Smoke Tests","Sat Feb 14 07:31:03 UTC 2026","passed","Sat Feb 14 07:31:03 UTC 2026","ua.kpi.sc.test.api.tests.framework.AllureSetupTest","Smoke","ua.kpi.sc.test.api.tests.framework.AllureSetupTest","allureStepsAreRecorded"
"","0","configurationLoadsSuccessfully","Smoke Tests","Sat Feb 14 07:31:03 UTC 2026","passed","Sat Feb 14 07:31:03 UTC 2026","ua.kpi.sc.test.api.tests.framework.ConfigurationTest","Smoke","ua.kpi.sc.test.api.tests.framework.ConfigurationTest","configurationLoadsSuccessfully"
"","637","Search users by name returns results","Smoke Tests","Sat Feb 14 07:31:01 UTC 2026","passed","Sat Feb 14 07:31:02 UTC 2026","ua.kpi.sc.test.api.tests.user.UserSearchFilterTest","Smoke","ua.kpi.sc.test.api.tests.user.UserSearchFilterTest","searchUsersByNameReturnsResults"
"","452","PATCH /users/{id} with valid data returns 200 with updated fields","Smoke Tests","Sat Feb 14 07:31:02 UTC 2026","passed","Sat Feb 14 07:31:02 UTC 2026","ua.kpi.sc.test.api.tests.user.UserUpdateProfileTest","Smoke","ua.kpi.sc.test.api.tests.user.UserUpdateProfileTest","updateUserWithValidData"
"","0","baseUrlIsValidFormat","Smoke Tests","Sat Feb 14 07:31:03 UTC 2026","passed","Sat Feb 14 07:31:03 UTC 2026","ua.kpi.sc.test.api.tests.framework.ConfigurationTest","Smoke","ua.kpi.sc.test.api.tests.framework.ConfigurationTest","baseUrlIsValidFormat"
"","606","Remove partner level returns 204","Smoke Tests","Sat Feb 14 07:31:02 UTC 2026","passed","Sat Feb 14 07:31:03 UTC 2026","ua.kpi.sc.test.api.tests.user.UserRemovePartnerTest","Smoke","ua.kpi.sc.test.api.tests.user.UserRemovePartnerTest","removePartnerLevelReturns204"
"","2595","Forgot password returns 200 for registered email","Smoke Tests","Sat Feb 14 07:30:55 UTC 2026","passed","Sat Feb 14 07:30:57 UTC 2026","ua.kpi.sc.test.api.tests.auth.AuthForgotPasswordTest","Smoke","ua.kpi.sc.test.api.tests.auth.AuthForgotPasswordTest","forgotPasswordReturns200ForRegisteredEmail"
"","387","swaggerUiIsAccessible","Smoke Tests","Sat Feb 14 07:30:59 UTC 2026","passed","Sat Feb 14 07:31:00 UTC 2026","ua.kpi.sc.test.api.tests.smoke.SwaggerAvailabilityTest","Smoke","ua.kpi.sc.test.api.tests.smoke.SwaggerAvailabilityTest","swaggerUiIsAccessible"
"","170","List users returns paginated response","Smoke Tests","Sat Feb 14 07:31:02 UTC 2026","passed","Sat Feb 14 07:31:02 UTC 2026","ua.kpi.sc.test.api.tests.user.UserTest","Smoke","ua.kpi.sc.test.api.tests.user.UserTest","listUsersReturnsPaginatedResponse"
