"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","492","Google OAuth redirect returns 302","Smoke Tests","Sun Feb 15 13:57:54 UTC 2026","passed","Sun Feb 15 13:57:55 UTC 2026","ua.kpi.sc.test.api.tests.auth.AuthGoogleOAuthTest","Smoke","ua.kpi.sc.test.api.tests.auth.AuthGoogleOAuthTest","googleOAuthRedirectReturns302"
"","760","Non-admin access to audit logs returns 403","Smoke Tests","Sun Feb 15 13:57:54 UTC 2026","passed","Sun Feb 15 13:57:54 UTC 2026","ua.kpi.sc.test.api.tests.audit.AuditTest","Smoke","ua.kpi.sc.test.api.tests.audit.AuditTest","nonAdminAccess_returns403"
"","9","allureStepsAreRecorded","Smoke Tests","Sun Feb 15 13:59:03 UTC 2026","passed","Sun Feb 15 13:59:03 UTC 2026","ua.kpi.sc.test.api.tests.framework.AllureSetupTest","Smoke","ua.kpi.sc.test.api.tests.framework.AllureSetupTest","allureStepsAreRecorded"
"","31426","Get user by ID returns 200 with all fields","Smoke Tests","Sun Feb 15 13:58:32 UTC 2026","passed","Sun Feb 15 13:59:03 UTC 2026","ua.kpi.sc.test.api.tests.user.UserGetByIdTest","Smoke","ua.kpi.sc.test.api.tests.user.UserGetByIdTest","getUserByIdReturns200"
"","30595","Create feature flag returns 201 with correct fields","Smoke Tests","Sun Feb 15 13:58:32 UTC 2026","passed","Sun Feb 15 13:59:03 UTC 2026","ua.kpi.sc.test.api.tests.featureflag.FeatureFlagAdminTest","Smoke","ua.kpi.sc.test.api.tests.featureflag.FeatureFlagAdminTest","createFlagReturns201"
"","64558","Change password returns 204","Smoke Tests","Sun Feb 15 13:57:58 UTC 2026","passed","Sun Feb 15 13:59:03 UTC 2026","ua.kpi.sc.test.api.tests.user.UserChangePasswordTest","Smoke","ua.kpi.sc.test.api.tests.user.UserChangePasswordTest","changePasswordReturns204"
"","31444","Remove partner level returns 204","Smoke Tests","Sun Feb 15 13:58:31 UTC 2026","passed","Sun Feb 15 13:59:03 UTC 2026","ua.kpi.sc.test.api.tests.user.UserRemovePartnerTest","Smoke","ua.kpi.sc.test.api.tests.user.UserRemovePartnerTest","removePartnerLevelReturns204"
"","31778","Assign partner level returns 201","Smoke Tests","Sun Feb 15 13:58:00 UTC 2026","passed","Sun Feb 15 13:58:31 UTC 2026","ua.kpi.sc.test.api.tests.user.UserAssignPartnerTest","Smoke","ua.kpi.sc.test.api.tests.user.UserAssignPartnerTest","assignPartnerLevelReturns201"
"","31091","Delete user returns 204","Smoke Tests","Sun Feb 15 13:58:32 UTC 2026","passed","Sun Feb 15 13:59:03 UTC 2026","ua.kpi.sc.test.api.tests.user.UserDeleteTest","Smoke","ua.kpi.sc.test.api.tests.user.UserDeleteTest","deleteUserReturns204"
"","620","healthEndpointResponseTimeIsAcceptable","Smoke Tests","Sun Feb 15 13:57:57 UTC 2026","passed","Sun Feb 15 13:57:58 UTC 2026","ua.kpi.sc.test.api.tests.smoke.HealthCheckTest","Smoke","ua.kpi.sc.test.api.tests.smoke.HealthCheckTest","healthEndpointResponseTimeIsAcceptable"
"","523","GET /users/me returns current user profile","Smoke Tests","Sun Feb 15 13:58:00 UTC 2026","passed","Sun Feb 15 13:58:01 UTC 2026","ua.kpi.sc.test.api.tests.user.UserSelfUpdateTest","Smoke","ua.kpi.sc.test.api.tests.user.UserSelfUpdateTest","getMeReturns200"
"","1134","swaggerUiIsAccessible","Smoke Tests","Sun Feb 15 13:57:57 UTC 2026","passed","Sun Feb 15 13:57:58 UTC 2026","ua.kpi.sc.test.api.tests.smoke.SwaggerAvailabilityTest","Smoke","ua.kpi.sc.test.api.tests.smoke.SwaggerAvailabilityTest","swaggerUiIsAccessible"
"","2062","PATCH /users/{id}/status to deactivate returns 200 with active=false","Smoke Tests","Sun Feb 15 13:57:58 UTC 2026","passed","Sun Feb 15 13:58:01 UTC 2026","ua.kpi.sc.test.api.tests.user.UserUpdateStatusTest","Smoke","ua.kpi.sc.test.api.tests.user.UserUpdateStatusTest","deactivateUserReturns200"
"","1673","Create user returns 201 with correct fields","Smoke Tests","Sun Feb 15 13:57:58 UTC 2026","passed","Sun Feb 15 13:58:00 UTC 2026","ua.kpi.sc.test.api.tests.user.UserCreateTest","Smoke","ua.kpi.sc.test.api.tests.user.UserCreateTest","createUserReturns201"
"","3520","apiDocsEndpointReturnsOpenApiSpec","Smoke Tests","Sun Feb 15 13:57:57 UTC 2026","passed","Sun Feb 15 13:58:00 UTC 2026","ua.kpi.sc.test.api.tests.smoke.SwaggerAvailabilityTest","Smoke","ua.kpi.sc.test.api.tests.smoke.SwaggerAvailabilityTest","apiDocsEndpointReturnsOpenApiSpec"
"","37574","Register -> getMe: user data matches registration request","Smoke Tests","Sun Feb 15 13:57:19 UTC 2026","passed","Sun Feb 15 13:57:57 UTC 2026","ua.kpi.sc.test.api.tests.auth.AuthFlowTest","Smoke","ua.kpi.sc.test.api.tests.auth.AuthFlowTest","fullRegistrationToMeFlow"
"","30895","PATCH /users/{id} with valid data returns 200 with updated fields","Smoke Tests","Sun Feb 15 13:58:01 UTC 2026","passed","Sun Feb 15 13:58:32 UTC 2026","ua.kpi.sc.test.api.tests.user.UserUpdateProfileTest","Smoke","ua.kpi.sc.test.api.tests.user.UserUpdateProfileTest","updateUserWithValidData"
"","400","healthEndpointReturns200WithStatusUp","Smoke Tests","Sun Feb 15 13:57:58 UTC 2026","passed","Sun Feb 15 13:57:58 UTC 2026","ua.kpi.sc.test.api.tests.smoke.HealthCheckTest","Smoke","ua.kpi.sc.test.api.tests.smoke.HealthCheckTest","healthEndpointReturns200WithStatusUp"
"","1","configurationLoadsSuccessfully","Smoke Tests","Sun Feb 15 13:59:03 UTC 2026","passed","Sun Feb 15 13:59:03 UTC 2026","ua.kpi.sc.test.api.tests.framework.ConfigurationTest","Smoke","ua.kpi.sc.test.api.tests.framework.ConfigurationTest","configurationLoadsSuccessfully"
"","40478","Full flow: register -> forgot -> MailPit -> extract token -> reset -> login with new password","Smoke Tests","Sun Feb 15 13:57:19 UTC 2026","passed","Sun Feb 15 13:57:59 UTC 2026","ua.kpi.sc.test.api.tests.auth.AuthPasswordResetFlowTest","Smoke","ua.kpi.sc.test.api.tests.auth.AuthPasswordResetFlowTest","fullPasswordResetFlow"
"","363","List users returns paginated response","Smoke Tests","Sun Feb 15 13:58:31 UTC 2026","passed","Sun Feb 15 13:58:32 UTC 2026","ua.kpi.sc.test.api.tests.user.UserTest","Smoke","ua.kpi.sc.test.api.tests.user.UserTest","listUsersReturnsPaginatedResponse"
"","3744","Reset password with valid token returns 204","Smoke Tests","Sun Feb 15 13:57:54 UTC 2026","passed","Sun Feb 15 13:57:58 UTC 2026","ua.kpi.sc.test.api.tests.auth.AuthResetPasswordTest","Smoke","ua.kpi.sc.test.api.tests.auth.AuthResetPasswordTest","resetPasswordWithValidTokenReturns204"
"","369","List feature flags returns paginated response","Smoke Tests","Sun Feb 15 13:59:03 UTC 2026","passed","Sun Feb 15 13:59:03 UTC 2026","ua.kpi.sc.test.api.tests.featureflag.FeatureFlagAdminTest","Smoke","ua.kpi.sc.test.api.tests.featureflag.FeatureFlagAdminTest","listFlagsReturnsPaginatedResponse"
"","436","Update self profile returns 200","Smoke Tests","Sun Feb 15 13:58:00 UTC 2026","passed","Sun Feb 15 13:58:01 UTC 2026","ua.kpi.sc.test.api.tests.user.UserSelfUpdateTest","Smoke","ua.kpi.sc.test.api.tests.user.UserSelfUpdateTest","updateSelfReturns200"
"","35054","Forgot password returns 204 for registered email","Smoke Tests","Sun Feb 15 13:57:19 UTC 2026","passed","Sun Feb 15 13:57:54 UTC 2026","ua.kpi.sc.test.api.tests.auth.AuthForgotPasswordTest","Smoke","ua.kpi.sc.test.api.tests.auth.AuthForgotPasswordTest","forgotPasswordReturns204ForRegisteredEmail"
"","16","authConfigIsAccessible","Smoke Tests","Sun Feb 15 13:59:03 UTC 2026","passed","Sun Feb 15 13:59:03 UTC 2026","ua.kpi.sc.test.api.tests.framework.ConfigurationTest","Smoke","ua.kpi.sc.test.api.tests.framework.ConfigurationTest","authConfigIsAccessible"
"","2310","Login with valid credentials returns 200 with email and cookies","Smoke Tests","Sun Feb 15 13:57:54 UTC 2026","passed","Sun Feb 15 13:57:57 UTC 2026","ua.kpi.sc.test.api.tests.auth.AuthLoginTest","Smoke","ua.kpi.sc.test.api.tests.auth.AuthLoginTest","loginWithValidCredentials"
"","30742","Search users by name returns results","Smoke Tests","Sun Feb 15 13:58:01 UTC 2026","passed","Sun Feb 15 13:58:31 UTC 2026","ua.kpi.sc.test.api.tests.user.UserSearchFilterTest","Smoke","ua.kpi.sc.test.api.tests.user.UserSearchFilterTest","searchUsersByNameReturnsResults"
"","30687","PATCH /users/{id}/tier with valid tier returns 200","Smoke Tests","Sun Feb 15 13:58:01 UTC 2026","passed","Sun Feb 15 13:58:31 UTC 2026","ua.kpi.sc.test.api.tests.user.UserUpdateTierTest","Smoke","ua.kpi.sc.test.api.tests.user.UserUpdateTierTest","updateTierWithValidValue"
"","0","baseUrlIsValidFormat","Smoke Tests","Sun Feb 15 13:59:03 UTC 2026","passed","Sun Feb 15 13:59:03 UTC 2026","ua.kpi.sc.test.api.tests.framework.ConfigurationTest","Smoke","ua.kpi.sc.test.api.tests.framework.ConfigurationTest","baseUrlIsValidFormat"
"","0","executionConfigHasDefaults","Smoke Tests","Sun Feb 15 13:59:03 UTC 2026","passed","Sun Feb 15 13:59:03 UTC 2026","ua.kpi.sc.test.api.tests.framework.ConfigurationTest","Smoke","ua.kpi.sc.test.api.tests.framework.ConfigurationTest","executionConfigHasDefaults"
"","1903","Register new user returns 201 with cookies and user data","Smoke Tests","Sun Feb 15 13:57:55 UTC 2026","passed","Sun Feb 15 13:57:57 UTC 2026","ua.kpi.sc.test.api.tests.auth.AuthRegisterTest","Smoke","ua.kpi.sc.test.api.tests.auth.AuthRegisterTest","registerNewUser"
"","131","Evaluate all flags returns map (unauthenticated)","Smoke Tests","Sun Feb 15 13:59:03 UTC 2026","passed","Sun Feb 15 13:59:03 UTC 2026","ua.kpi.sc.test.api.tests.featureflag.FeatureFlagEvaluationTest","Smoke","ua.kpi.sc.test.api.tests.featureflag.FeatureFlagEvaluationTest","evaluateAllUnauthenticatedReturnsMap"
"","867","Get audit logs returns 200 with paginated response","Smoke Tests","Sun Feb 15 13:57:54 UTC 2026","failed","Sun Feb 15 13:57:54 UTC 2026","ua.kpi.sc.test.api.tests.audit.AuditTest","Smoke","ua.kpi.sc.test.api.tests.audit.AuditTest","getAuditLogs_returns200"
