"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","3693","Change password returns 204","Smoke Tests","Wed Feb 18 12:57:44 UTC 2026","passed","Wed Feb 18 12:57:48 UTC 2026","ua.kpi.sc.test.api.tests.user.UserChangePasswordTest","Smoke","ua.kpi.sc.test.api.tests.user.UserChangePasswordTest","changePasswordReturns204"
"","1983","Login with 2FA enabled returns mfa_token cookie, then verify-login succeeds","Smoke Tests","Wed Feb 18 12:57:43 UTC 2026","passed","Wed Feb 18 12:57:45 UTC 2026","ua.kpi.sc.test.api.tests.auth.mfa.TotpLoginVerifyTest","Smoke","ua.kpi.sc.test.api.tests.auth.mfa.TotpLoginVerifyTest","loginWith2faThenVerifyLogin"
"","5138","Full flow: register -> forgot -> MailPit -> extract token -> reset -> login with new password","Smoke Tests","Wed Feb 18 12:57:38 UTC 2026","passed","Wed Feb 18 12:57:43 UTC 2026","ua.kpi.sc.test.api.tests.auth.AuthPasswordResetFlowTest","Smoke","ua.kpi.sc.test.api.tests.auth.AuthPasswordResetFlowTest","fullPasswordResetFlow"
"","109","List feature flags returns paginated response","Smoke Tests","Wed Feb 18 12:57:48 UTC 2026","passed","Wed Feb 18 12:57:48 UTC 2026","ua.kpi.sc.test.api.tests.featureflag.FeatureFlagAdminTest","Smoke","ua.kpi.sc.test.api.tests.featureflag.FeatureFlagAdminTest","listFlagsReturnsPaginatedResponse"
"","4","allureStepsAreRecorded","Smoke Tests","Wed Feb 18 12:57:48 UTC 2026","passed","Wed Feb 18 12:57:48 UTC 2026","ua.kpi.sc.test.api.tests.framework.AllureSetupTest","Smoke","ua.kpi.sc.test.api.tests.framework.AllureSetupTest","allureStepsAreRecorded"
"","2544","Forgot password returns 204 for registered email","Smoke Tests","Wed Feb 18 12:57:38 UTC 2026","passed","Wed Feb 18 12:57:40 UTC 2026","ua.kpi.sc.test.api.tests.auth.AuthForgotPasswordTest","Smoke","ua.kpi.sc.test.api.tests.auth.AuthForgotPasswordTest","forgotPasswordReturns204ForRegisteredEmail"
"","1085","PATCH /users/{id}/status to deactivate returns 200 with active=false","Smoke Tests","Wed Feb 18 12:57:44 UTC 2026","passed","Wed Feb 18 12:57:46 UTC 2026","ua.kpi.sc.test.api.tests.user.UserUpdateStatusTest","Smoke","ua.kpi.sc.test.api.tests.user.UserUpdateStatusTest","deactivateUserReturns200"
"","1","baseUrlIsValidFormat","Smoke Tests","Wed Feb 18 12:57:48 UTC 2026","passed","Wed Feb 18 12:57:48 UTC 2026","ua.kpi.sc.test.api.tests.framework.ConfigurationTest","Smoke","ua.kpi.sc.test.api.tests.framework.ConfigurationTest","baseUrlIsValidFormat"
"","920","PATCH /users/{id}/tier with valid tier returns 200","Smoke Tests","Wed Feb 18 12:57:46 UTC 2026","passed","Wed Feb 18 12:57:47 UTC 2026","ua.kpi.sc.test.api.tests.user.UserUpdateTierTest","Smoke","ua.kpi.sc.test.api.tests.user.UserUpdateTierTest","updateTierWithValidValue"
"","291","Create feature flag returns 201 with correct fields","Smoke Tests","Wed Feb 18 12:57:47 UTC 2026","passed","Wed Feb 18 12:57:48 UTC 2026","ua.kpi.sc.test.api.tests.featureflag.FeatureFlagAdminTest","Smoke","ua.kpi.sc.test.api.tests.featureflag.FeatureFlagAdminTest","createFlagReturns201"
"","188","Update self profile returns 200","Smoke Tests","Wed Feb 18 12:57:46 UTC 2026","passed","Wed Feb 18 12:57:46 UTC 2026","ua.kpi.sc.test.api.tests.user.UserSelfUpdateTest","Smoke","ua.kpi.sc.test.api.tests.user.UserSelfUpdateTest","updateSelfReturns200"
"","139","List users returns paginated response","Smoke Tests","Wed Feb 18 12:57:47 UTC 2026","passed","Wed Feb 18 12:57:47 UTC 2026","ua.kpi.sc.test.api.tests.user.UserTest","Smoke","ua.kpi.sc.test.api.tests.user.UserTest","listUsersReturnsPaginatedResponse"
"","79","Get unread count returns 200 with count field","Smoke Tests","Wed Feb 18 12:57:47 UTC 2026","passed","Wed Feb 18 12:57:47 UTC 2026","ua.kpi.sc.test.api.tests.notification.NotificationListTest","Smoke","ua.kpi.sc.test.api.tests.notification.NotificationListTest","shouldGetUnreadCount"
"","875","Setup TOTP returns 200 with qrCodeDataUri and manualEntryKey","Smoke Tests","Wed Feb 18 12:57:42 UTC 2026","passed","Wed Feb 18 12:57:43 UTC 2026","ua.kpi.sc.test.api.tests.auth.mfa.TotpSetupTest","Smoke","ua.kpi.sc.test.api.tests.auth.mfa.TotpSetupTest","setupTotpReturnsQrCodeAndSecret"
"","127","healthEndpointResponseTimeIsAcceptable","Smoke Tests","Wed Feb 18 12:57:44 UTC 2026","passed","Wed Feb 18 12:57:44 UTC 2026","ua.kpi.sc.test.api.tests.smoke.HealthCheckTest","Smoke","ua.kpi.sc.test.api.tests.smoke.HealthCheckTest","healthEndpointResponseTimeIsAcceptable"
"","888","Delete user returns 204","Smoke Tests","Wed Feb 18 12:57:47 UTC 2026","passed","Wed Feb 18 12:57:48 UTC 2026","ua.kpi.sc.test.api.tests.user.UserDeleteTest","Smoke","ua.kpi.sc.test.api.tests.user.UserDeleteTest","deleteUserReturns204"
"","1015","Setup + verify TOTP returns 200 with recovery codes","Smoke Tests","Wed Feb 18 12:57:42 UTC 2026","passed","Wed Feb 18 12:57:43 UTC 2026","ua.kpi.sc.test.api.tests.auth.mfa.TotpSetupTest","Smoke","ua.kpi.sc.test.api.tests.auth.mfa.TotpSetupTest","setupAndVerifyTotpReturnsRecoveryCodes"
"","1283","Remove partner level returns 204","Smoke Tests","Wed Feb 18 12:57:47 UTC 2026","passed","Wed Feb 18 12:57:48 UTC 2026","ua.kpi.sc.test.api.tests.user.UserRemovePartnerTest","Smoke","ua.kpi.sc.test.api.tests.user.UserRemovePartnerTest","removePartnerLevelReturns204"
"","3085","apiDocsEndpointReturnsOpenApiSpec","Smoke Tests","Wed Feb 18 12:57:43 UTC 2026","passed","Wed Feb 18 12:57:47 UTC 2026","ua.kpi.sc.test.api.tests.smoke.SwaggerAvailabilityTest","Smoke","ua.kpi.sc.test.api.tests.smoke.SwaggerAvailabilityTest","apiDocsEndpointReturnsOpenApiSpec"
"","3850","Login with valid credentials returns 200 with email and cookies","Smoke Tests","Wed Feb 18 12:57:38 UTC 2026","passed","Wed Feb 18 12:57:42 UTC 2026","ua.kpi.sc.test.api.tests.auth.AuthLoginTest","Smoke","ua.kpi.sc.test.api.tests.auth.AuthLoginTest","loginWithValidCredentials"
"","191","Evaluate all flags returns map (unauthenticated)","Smoke Tests","Wed Feb 18 12:57:48 UTC 2026","passed","Wed Feb 18 12:57:48 UTC 2026","ua.kpi.sc.test.api.tests.featureflag.FeatureFlagEvaluationTest","Smoke","ua.kpi.sc.test.api.tests.featureflag.FeatureFlagEvaluationTest","evaluateAllUnauthenticatedReturnsMap"
"","0","authConfigIsAccessible","Smoke Tests","Wed Feb 18 12:57:48 UTC 2026","passed","Wed Feb 18 12:57:48 UTC 2026","ua.kpi.sc.test.api.tests.framework.ConfigurationTest","Smoke","ua.kpi.sc.test.api.tests.framework.ConfigurationTest","authConfigIsAccessible"
"","2093","Disable TOTP with valid password and code returns 204","Smoke Tests","Wed Feb 18 12:57:42 UTC 2026","passed","Wed Feb 18 12:57:44 UTC 2026","ua.kpi.sc.test.api.tests.auth.mfa.TotpDisableTest","Smoke","ua.kpi.sc.test.api.tests.auth.mfa.TotpDisableTest","disableTotpWithValidCredentials"
"","196","Admin can list rate limit rules","Smoke Tests","Wed Feb 18 12:57:44 UTC 2026","passed","Wed Feb 18 12:57:44 UTC 2026","ua.kpi.sc.test.api.tests.ratelimit.RateLimitAdminTest","Smoke","ua.kpi.sc.test.api.tests.ratelimit.RateLimitAdminTest","listRules_returns200"
"","388","Get audit logs returns 200 with paginated response","Smoke Tests","Wed Feb 18 12:57:42 UTC 2026","passed","Wed Feb 18 12:57:42 UTC 2026","ua.kpi.sc.test.api.tests.audit.AuditTest","Smoke","ua.kpi.sc.test.api.tests.audit.AuditTest","getAuditLogs_returns200"
"","1307","Regenerate recovery codes returns 200 with new codes","Smoke Tests","Wed Feb 18 12:57:42 UTC 2026","passed","Wed Feb 18 12:57:43 UTC 2026","ua.kpi.sc.test.api.tests.auth.mfa.TotpRecoveryCodesTest","Smoke","ua.kpi.sc.test.api.tests.auth.mfa.TotpRecoveryCodesTest","regenerateRecoveryCodesReturnsNewCodes"
"","925","PATCH /users/{id} with valid data returns 200 with updated fields","Smoke Tests","Wed Feb 18 12:57:46 UTC 2026","passed","Wed Feb 18 12:57:47 UTC 2026","ua.kpi.sc.test.api.tests.user.UserUpdateProfileTest","Smoke","ua.kpi.sc.test.api.tests.user.UserUpdateProfileTest","updateUserWithValidData"
"","0","executionConfigHasDefaults","Smoke Tests","Wed Feb 18 12:57:48 UTC 2026","passed","Wed Feb 18 12:57:48 UTC 2026","ua.kpi.sc.test.api.tests.framework.ConfigurationTest","Smoke","ua.kpi.sc.test.api.tests.framework.ConfigurationTest","executionConfigHasDefaults"
"","1125","Create user returns 201 with correct fields","Smoke Tests","Wed Feb 18 12:57:44 UTC 2026","passed","Wed Feb 18 12:57:45 UTC 2026","ua.kpi.sc.test.api.tests.user.UserCreateTest","Smoke","ua.kpi.sc.test.api.tests.user.UserCreateTest","createUserReturns201"
