"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","257","Update self profile returns 200","Smoke Tests","Sun Feb 15 13:17:38 UTC 2026","passed","Sun Feb 15 13:17:38 UTC 2026","ua.kpi.sc.test.api.tests.user.UserSelfUpdateTest","Smoke","ua.kpi.sc.test.api.tests.user.UserSelfUpdateTest","updateSelfReturns200"
"","1295","Get user by ID returns 200 with all fields","Smoke Tests","Sun Feb 15 13:17:40 UTC 2026","passed","Sun Feb 15 13:17:41 UTC 2026","ua.kpi.sc.test.api.tests.user.UserGetByIdTest","Smoke","ua.kpi.sc.test.api.tests.user.UserGetByIdTest","getUserByIdReturns200"
"","0","configurationLoadsSuccessfully","Smoke Tests","Sun Feb 15 13:17:41 UTC 2026","passed","Sun Feb 15 13:17:41 UTC 2026","ua.kpi.sc.test.api.tests.framework.ConfigurationTest","Smoke","ua.kpi.sc.test.api.tests.framework.ConfigurationTest","configurationLoadsSuccessfully"
"","177","Evaluate all flags returns map (unauthenticated)","Smoke Tests","Sun Feb 15 13:17:41 UTC 2026","passed","Sun Feb 15 13:17:41 UTC 2026","ua.kpi.sc.test.api.tests.featureflag.FeatureFlagEvaluationTest","Smoke","ua.kpi.sc.test.api.tests.featureflag.FeatureFlagEvaluationTest","evaluateAllUnauthenticatedReturnsMap"
"","1947","Search users by name returns results","Smoke Tests","Sun Feb 15 13:17:38 UTC 2026","passed","Sun Feb 15 13:17:40 UTC 2026","ua.kpi.sc.test.api.tests.user.UserSearchFilterTest","Smoke","ua.kpi.sc.test.api.tests.user.UserSearchFilterTest","searchUsersByNameReturnsResults"
"","455","healthEndpointReturns200WithStatusUp","Smoke Tests","Sun Feb 15 13:17:34 UTC 2026","passed","Sun Feb 15 13:17:34 UTC 2026","ua.kpi.sc.test.api.tests.smoke.HealthCheckTest","Smoke","ua.kpi.sc.test.api.tests.smoke.HealthCheckTest","healthEndpointReturns200WithStatusUp"
"","55265","Reset password with valid token returns 204","Smoke Tests","Sun Feb 15 13:16:57 UTC 2026","broken","Sun Feb 15 13:17:52 UTC 2026","ua.kpi.sc.test.api.tests.auth.AuthResetPasswordTest","Smoke","ua.kpi.sc.test.api.tests.auth.AuthResetPasswordTest","resetPasswordWithValidTokenReturns204"
"","285","healthEndpointResponseTimeIsAcceptable","Smoke Tests","Sun Feb 15 13:17:33 UTC 2026","passed","Sun Feb 15 13:17:34 UTC 2026","ua.kpi.sc.test.api.tests.smoke.HealthCheckTest","Smoke","ua.kpi.sc.test.api.tests.smoke.HealthCheckTest","healthEndpointResponseTimeIsAcceptable"
"","0","baseUrlIsValidFormat","Smoke Tests","Sun Feb 15 13:17:41 UTC 2026","passed","Sun Feb 15 13:17:41 UTC 2026","ua.kpi.sc.test.api.tests.framework.ConfigurationTest","Smoke","ua.kpi.sc.test.api.tests.framework.ConfigurationTest","baseUrlIsValidFormat"
"","993","swaggerUiIsAccessible","Smoke Tests","Sun Feb 15 13:17:33 UTC 2026","passed","Sun Feb 15 13:17:34 UTC 2026","ua.kpi.sc.test.api.tests.smoke.SwaggerAvailabilityTest","Smoke","ua.kpi.sc.test.api.tests.smoke.SwaggerAvailabilityTest","swaggerUiIsAccessible"
